,County,Product,Date,Amount Fulfilled
602,Del Norte,Face Shields (Disposable),July,183600.0
603,Del Norte,Goggles,July,22300.0
604,Del Norte,Hand Sanitizers,July,117796.0
605,Del Norte,N-95 Respirators,July,4572610.0
606,Del Norte,Other / None of the above,July,934632.0
607,Del Norte,Sample Collecting Kits,July,1550.0
608,Del Norte,Shoe Covers,July,72000.0
609,Del Norte,Surgical Masks,July,8424000.0
610,Del Norte,Surgical or Examination Gowns,July,755816.0
611,Del Norte,Swabs,July,307200.0
612,Del Norte,Viral Testing Media,July,74016.0
613,Del Norte,Wipes,July,83176.0
614,Del Norte,Cloth Masks,June,451740.0
615,Del Norte,Coveralls (Hospitals or EMS),June,34500.0
616,Del Norte,Examination Gloves,June,3095600.0
617,Del Norte,Face Shields (Disposable),June,131100.0
618,Del Norte,Goggles,June,11500.0
619,Del Norte,Hand Sanitizers,June,44978.0
620,Del Norte,N-95 Respirators,June,811570.0
621,Del Norte,Other / None of the above,June,691080.0
622,Del Norte,Sample Collecting Kits,June,1150.0
623,Del Norte,Surgical Masks,June,4778000.0
624,Del Norte,Surgical or Examination Gowns,June,290928.0
625,Del Norte,Swabs,June,142600.0
626,Del Norte,Viral Testing Media,June,41400.0
627,Del Norte,Wipes,June,7008.0
628,Del Norte,Cloth Masks,October,775360.0
629,Del Norte,Coveralls (Hospitals or EMS),October,24000.0
630,Del Norte,Examination Gloves,October,16371200.0
631,Del Norte,Face Shields (Disposable),October,158400.0
632,Del Norte,Goggles,October,14400.0
633,Del Norte,Hand Sanitizers,October,387648.0
634,Del Norte,KN95 Respirators,October,436160.0
635,Del Norte,N-95 Respirators,October,3228640.0
636,Del Norte,Other / None of the above,October,482752.0
637,Del Norte,Sample Collecting Kits,October,344800.0
638,Del Norte,Shoe Covers,October,64000.0
639,Del Norte,Surgical Masks,October,22297600.0
640,Del Norte,Surgical or Examination Gowns,October,695776.0
641,Del Norte,Swabs,October,491200.0
642,Del Norte,Test Kits,October,2560.0
643,Del Norte,Viral Testing Media,October,416478.0
644,Del Norte,Wipes,October,657536.0
645,Del Norte,Cloth Masks,September,1439000.0
646,Del Norte,Coveralls (Hospitals or EMS),September,45000.0
647,Del Norte,Examination Gloves,September,30696000.0
648,Del Norte,Face Shields (Disposable),September,297000.0
649,Del Norte,Goggles,September,27000.0
650,Del Norte,Hand Sanitizers,September,726840.0
651,Del Norte,KN95 Respirators,September,531800.0
652,Del Norte,N-95 Respirators,September,5566500.0
653,Del Norte,Other / None of the above,September,905160.0
654,Del Norte,Sample Collecting Kits,September,441500.0
655,Del Norte,Shoe Covers,September,120000.0
656,Del Norte,Surgical Masks,September,41280000.0
657,Del Norte,Surgical or Examination Gowns,September,1144080.0
658,Del Norte,Swabs,September,732000.0
659,Del Norte,Viral Testing Media,September,544140.0
660,Del Norte,Wipes,September,230880.0
661,El Dorado,Cloth Masks,August,1043460.0
662,El Dorado,Coveralls (Hospitals or EMS),August,7000.0
663,El Dorado,Examination Gloves,August,31375000.0
664,El Dorado,Face Shields (Disposable),August,78216.0
665,El Dorado,Goggles,August,81200.0
666,El Dorado,Hand Sanitizers,August,170276.0
667,El Dorado,KN95 Respirators,August,298040.0
668,El Dorado,Medical Equipment,August,150.0
669,El Dorado,N-95 Respirators,August,754320.0
670,El Dorado,Other / None of the above,August,506800.0
671,El Dorado,Sample Collecting Kits,August,33600.0
672,El Dorado,Shoe Covers,August,56000.0
673,El Dorado,Surgical Masks,August,9052000.0
674,El Dorado,Surgical or Examination Gowns,August,396480.0
675,El Dorado,Swabs,August,112000.0
676,El Dorado,Viral Testing Media,August,106400.0
677,El Dorado,Cloth Masks,July,719820.0
678,El Dorado,Coveralls (Hospitals or EMS),July,4550.0
679,El Dorado,Examination Gloves,July,19984000.0
680,El Dorado,Face Shields (Disposable),July,50476.0
681,El Dorado,Goggles,July,49900.0
682,El Dorado,Hand Sanitizers,July,159304.0
683,El Dorado,KN95 Respirators,July,312480.0
684,El Dorado,N-95 Respirators,July,656580.0
685,El Dorado,Other / None of the above,July,559800.0
686,El Dorado,Shoe Covers,July,30000.0
687,El Dorado,Surgical Masks,July,6665000.0
688,El Dorado,Surgical or Examination Gowns,July,278960.0
689,El Dorado,Swabs,July,122000.0
690,El Dorado,Viral Testing Media,July,115800.0
691,El Dorado,Cloth Masks,June,525480.0
692,El Dorado,Coveralls (Hospitals or EMS),June,1150.0
693,El Dorado,Examination Gloves,June,1196000.0
694,El Dorado,Face Shields (Disposable),June,18204.0
695,El Dorado,Goggles,June,9200.0
696,El Dorado,Hand Sanitizers,June,51968.0
697,El Dorado,KN95 Respirators,June,231840.0
698,El Dorado,N-95 Respirators,June,300900.0
699,El Dorado,Other / None of the above,June,414000.0
700,El Dorado,Surgical Masks,June,995000.0
701,El Dorado,Surgical or Examination Gowns,June,95680.0
702,El Dorado,Swabs,June,69000.0
703,El Dorado,Viral Testing Media,June,64400.0
704,El Dorado,Cloth Masks,October,675520.0
705,El Dorado,Coveralls (Hospitals or EMS),October,4000.0
706,El Dorado,Examination Gloves,October,18192000.0
707,El Dorado,Face Shields (Disposable),October,60048.0
708,El Dorado,Goggles,October,46400.0
709,El Dorado,Hand Sanitizers,October,108992.0
710,El Dorado,KN95 Respirators,October,202880.0
711,El Dorado,Medical Equipment,October,800.0
712,El Dorado,N-95 Respirators,October,450240.0
713,El Dorado,Other / None of the above,October,289600.0
714,El Dorado,Sample Collecting Kits,October,19200.0
715,El Dorado,Shoe Covers,October,32000.0
716,El Dorado,Surgical Masks,October,5469600.0
717,El Dorado,Surgical or Examination Gowns,October,226560.0
718,El Dorado,Swabs,October,64000.0
719,El Dorado,Test Kits,October,6400.0
720,El Dorado,Viral Testing Media,October,60800.0
721,El Dorado,Cloth Masks,September,1262600.0
722,El Dorado,Coveralls (Hospitals or EMS),September,7500.0
723,El Dorado,Examination Gloves,September,34098000.0
724,El Dorado,Face Shields (Disposable),September,108840.0
725,El Dorado,Goggles,September,87000.0
726,El Dorado,Hand Sanitizers,September,203720.0
727,El Dorado,KN95 Respirators,September,380400.0
728,El Dorado,Medical Equipment,September,1500.0
729,El Dorado,N-95 Respirators,September,808200.0
730,El Dorado,Other / None of the above,September,543000.0
731,El Dorado,Sample Collecting Kits,September,36000.0
732,El Dorado,Shoe Covers,September,60000.0
733,El Dorado,Surgical Masks,September,10203600.0
734,El Dorado,Surgical or Examination Gowns,September,424800.0
735,El Dorado,Swabs,September,120000.0
736,El Dorado,Viral Testing Media,September,114000.0
737,Fresno,Cloth Masks,August,12018800.0
738,Fresno,Coveralls (Hospitals or EMS),August,35840.0
739,Fresno,Examination Gloves,August,107878160.0
740,Fresno,Face Shields (Disposable),August,5416744.0
741,Fresno,Goggles,August,254800.0
742,Fresno,Hand Sanitizers,August,4967056.0
743,Fresno,KN95 Respirators,August,3488640.0
744,Fresno,Medical Equipment,August,4120.0
745,Fresno,N-95 Respirators,August,28051280.0
746,Fresno,Other / None of the above,August,1820030.0
747,Fresno,Personnel,August,1817.0
748,Fresno,Pharmaceuticals,August,46172.0
749,Fresno,Sample Collecting Kits,August,42000.0
750,Fresno,Shoe Covers,August,964600.0
751,Fresno,Surgical Masks,August,173636800.0
752,Fresno,Surgical or Examination Gowns,August,4471040.0
753,Fresno,Swabs,August,4211200.0
754,Fresno,Test Kits,August,294000.0
755,Fresno,Viral Testing Media,August,3206000.0
756,Fresno,Wipes,August,468800.0
757,Fresno,Cloth Masks,July,2615000.0
758,Fresno,Coveralls (Hospitals or EMS),July,39680.0
759,Fresno,Examination Gloves,July,77742320.0
760,Fresno,Face Shields (Disposable),July,4845596.0
761,Fresno,Goggles,July,222800.0
762,Fresno,Hand Sanitizers,July,3481235.0
763,Fresno,KN95 Respirators,July,893340.0
764,Fresno,Medical Equipment,July,3840.0
765,Fresno,N-95 Respirators,July,22176320.0
766,Fresno,Other / None of the above,July,1488810.0
767,Fresno,Personnel,July,767.0
768,Fresno,Pharmaceuticals,July,50695.0
769,Fresno,Sample Collecting Kits,July,46500.0
770,Fresno,Shoe Covers,July,867950.0
771,Fresno,Surgical Masks,July,118474000.0
772,Fresno,Surgical or Examination Gowns,July,4930780.0
773,Fresno,Swabs,July,3657400.0
774,Fresno,Test Kits,July,42000.0
775,Fresno,Viral Testing Media,July,2728500.0
776,Fresno,Wipes,July,297600.0
777,Fresno,Cloth Masks,June,1595100.0
778,Fresno,Coveralls (Hospitals or EMS),June,29440.0
779,Fresno,Examination Gloves,June,15806200.0
780,Fresno,Face Shields (Disposable),June,2876996.0
781,Fresno,Goggles,June,133400.0
782,Fresno,Hand Sanitizers,June,1191519.0
783,Fresno,KN95 Respirators,June,16380.0
784,Fresno,Medical Equipment,June,1150.0
785,Fresno,N-95 Respirators,June,8755440.0
786,Fresno,Other / None of the above,June,361180.0
787,Fresno,Pharmaceuticals,June,23357.0
788,Fresno,Sample Collecting Kits,June,34500.0
789,Fresno,Shoe Covers,June,34350.0
790,Fresno,Surgical Masks,June,24782000.0
791,Fresno,Surgical or Examination Gowns,June,2540540.0
792,Fresno,Swabs,June,1460600.0
793,Fresno,Viral Testing Media,June,1058100.0
794,Fresno,Wipes,June,9600.0
795,Fresno,Cloth Masks,October,9404800.0
796,Fresno,Coveralls (Hospitals or EMS),October,20480.0
797,Fresno,Examination Gloves,October,67467520.0
798,Fresno,Face Shields (Disposable),October,3140800.0
799,Fresno,Goggles,October,147200.0
800,Fresno,Hand Sanitizers,October,3299344.0
801,Fresno,KN95 Respirators,October,2031360.0
802,Fresno,Medical Equipment,October,3040.0
803,Fresno,N-95 Respirators,October,25300800.0
804,Fresno,Other / None of the above,October,1040160.0
805,Fresno,Personnel,October,1092.0
806,Fresno,Pharmaceuticals,October,26384.0
807,Fresno,Sample Collecting Kits,October,24000.0
808,Fresno,Shoe Covers,October,551200.0
809,Fresno,Surgical Masks,October,105206400.0
810,Fresno,Surgical or Examination Gowns,October,2556480.0
811,Fresno,Swabs,October,2406400.0
812,Fresno,Test Kits,October,168000.0
813,Fresno,Viral Testing Media,October,1832000.0
814,Fresno,Wipes,October,953600.0
815,Fresno,Cloth Masks,September,17626000.0
816,Fresno,Coveralls (Hospitals or EMS),September,38400.0
817,Fresno,Examination Gloves,September,126076600.0
818,Fresno,Face Shields (Disposable),September,5880720.0
819,Fresno,Goggles,September,276000.0
820,Fresno,Hand Sanitizers,September,6183806.0
821,Fresno,KN95 Respirators,September,3808800.0
822,Fresno,Medical Equipment,September,5700.0
823,Fresno,N-95 Respirators,September,41402560.0
824,Fresno,Other / None of the above,September,1950250.0
825,Fresno,Personnel,September,2010.0
826,Fresno,Pharmaceuticals,September,49470.0
827,Fresno,Sample Collecting Kits,September,45000.0
828,Fresno,Shoe Covers,September,1033500.0
829,Fresno,Surgical Masks,September,196924000.0
830,Fresno,Surgical or Examination Gowns,September,4793400.0
831,Fresno,Swabs,September,4512000.0
832,Fresno,Test Kits,September,315000.0
833,Fresno,Viral Testing Media,September,3435000.0
834,Fresno,Wipes,September,1788000.0
835,Glenn,Cloth Masks,August,76000.0
836,Glenn,Examination Gloves,August,1176000.0
837,Glenn,Face Shields (Disposable),August,14000.0
838,Glenn,Goggles,August,2800.0
839,Glenn,Hand Sanitizers,August,14448.0
840,Glenn,N-95 Respirators,August,3942240.0
841,Glenn,Sample Collecting Kits,August,7000.0
842,Glenn,Surgical Masks,August,3483200.0
843,Glenn,Surgical or Examination Gowns,August,79800.0
844,Glenn,Swabs,August,336000.0
845,Glenn,Viral Testing Media,August,67200.0
846,Glenn,Cloth Masks,July,77500.0
847,Glenn,Examination Gloves,July,1302000.0
848,Glenn,Face Shields (Disposable),July,15500.0
849,Glenn,Goggles,July,3100.0
850,Glenn,Hand Sanitizers,July,15996.0
851,Glenn,N-95 Respirators,July,1287000.0
852,Glenn,Sample Collecting Kits,July,7750.0
853,Glenn,Surgical Masks,July,3744400.0
854,Glenn,Surgical or Examination Gowns,July,70350.0
855,Glenn,Swabs,July,362000.0
856,Glenn,Viral Testing Media,July,70400.0
857,Glenn,Cloth Masks,June,13500.0
858,Glenn,Examination Gloves,June,966000.0
859,Glenn,Face Shields (Disposable),June,8500.0
860,Glenn,Goggles,June,2300.0
861,Glenn,Hand Sanitizers,June,4308.0
862,Glenn,N-95 Respirators,June,239640.0
863,Glenn,Sample Collecting Kits,June,5750.0
864,Glenn,Surgical Masks,June,321200.0
865,Glenn,Surgical or Examination Gowns,June,44850.0
866,Glenn,Swabs,June,75000.0
867,Glenn,Viral Testing Media,June,12000.0
868,Glenn,Cloth Masks,October,87000.0
869,Glenn,Examination Gloves,October,1760000.0
870,Glenn,Face Shields (Disposable),October,8000.0
871,Glenn,Goggles,October,1600.0
872,Glenn,Hand Sanitizers,October,16576.0
873,Glenn,N-95 Respirators,October,3922560.0
874,Glenn,Sample Collecting Kits,October,4000.0
875,Glenn,Surgical Masks,October,2822400.0
876,Glenn,Surgical or Examination Gowns,October,45600.0
877,Glenn,Swabs,October,192000.0
878,Glenn,Test Kits,October,200.0
879,Glenn,Viral Testing Media,October,38400.0
880,Glenn,Cloth Masks,September,133000.0
881,Glenn,Examination Gloves,September,3214000.0
882,Glenn,Face Shields (Disposable),September,15000.0
883,Glenn,Goggles,September,3000.0
884,Glenn,Hand Sanitizers,September,29840.0
885,Glenn,N-95 Respirators,September,7334640.0
886,Glenn,Sample Collecting Kits,September,7500.0
887,Glenn,Surgical Masks,September,5240000.0
888,Glenn,Surgical or Examination Gowns,September,85500.0
889,Glenn,Swabs,September,360000.0
890,Glenn,Viral Testing Media,September,72000.0
891,Humboldt,Beds/Cots,August,5824.0
892,Humboldt,Cloth Masks,August,1282160.0
893,Humboldt,Examination Gloves,August,23488440.0
894,Humboldt,Face Shields (Disposable),August,442756.0
895,Humboldt,Goggles,August,42000.0
896,Humboldt,Hand Sanitizers,August,805184.0
897,Humboldt,KN95 Respirators,August,114480.0
898,Humboldt,Medical Equipment,August,125944.0
899,Humboldt,N-95 Respirators,August,6872320.0
900,Humboldt,Other / None of the above,August,2482788.0
901,Humboldt,Sample Collecting Kits,August,226800.0
902,Humboldt,Shoe Covers,August,21000.0
903,Humboldt,Surgical Masks,August,45578000.0
904,Humboldt,Surgical or Examination Gowns,August,1173200.0
905,Humboldt,Swabs,August,1123600.0
906,Humboldt,Test Kits,August,22400.0
907,Humboldt,Ventilators,August,140.0
908,Humboldt,Viral Testing Media,August,637741.0
909,Humboldt,Beds/Cots,July,6448.0
910,Humboldt,Cloth Masks,July,500320.0
911,Humboldt,Examination Gloves,July,11453920.0
912,Humboldt,Face Shields (Disposable),July,400300.0
913,Humboldt,Goggles,July,46500.0
914,Humboldt,Hand Sanitizers,July,736208.0
915,Humboldt,KN95 Respirators,July,78120.0
916,Humboldt,Medical Equipment,July,136238.0
917,Humboldt,N-95 Respirators,July,7471360.0
918,Humboldt,Other / None of the above,July,469217.0
919,Humboldt,Sample Collecting Kits,July,96100.0
920,Humboldt,Shoe Covers,July,23250.0
921,Humboldt,Surgical Masks,July,43850000.0
922,Humboldt,Surgical or Examination Gowns,July,885800.0
923,Humboldt,Swabs,July,855200.0
924,Humboldt,Test Kits,July,2400.0
925,Humboldt,Ventilators,July,155.0
926,Humboldt,Viral Testing Media,July,391338.0
927,Humboldt,Beds/Cots,June,4784.0
928,Humboldt,Cloth Masks,June,283700.0
929,Humboldt,Examination Gloves,June,1015000.0
930,Humboldt,Face Shields (Disposable),June,271316.0
931,Humboldt,Goggles,June,34500.0
932,Humboldt,Hand Sanitizers,June,297632.0
933,Humboldt,KN95 Respirators,June,10080.0
934,Humboldt,Medical Equipment,June,97014.0
935,Humboldt,N-95 Respirators,June,5038400.0
936,Humboldt,Other / None of the above,June,340021.0
937,Humboldt,Sample Collecting Kits,June,71300.0
938,Humboldt,Shoe Covers,June,17250.0
939,Humboldt,Surgical Masks,June,28166000.0
940,Humboldt,Surgical or Examination Gowns,June,153000.0
941,Humboldt,Swabs,June,431600.0
942,Humboldt,Ventilators,June,115.0
943,Humboldt,Viral Testing Media,June,185426.0
944,Humboldt,Beds/Cots,October,3328.0
945,Humboldt,Cloth Masks,October,867520.0
946,Humboldt,Examination Gloves,October,19764480.0
947,Humboldt,Face Shields (Disposable),October,355968.0
948,Humboldt,Goggles,October,24000.0
949,Humboldt,Hand Sanitizers,October,479424.0
950,Humboldt,KN95 Respirators,October,252160.0
951,Humboldt,Medical Equipment,October,71968.0
952,Humboldt,N-95 Respirators,October,4111360.0
953,Humboldt,Other / None of the above,October,1810736.0
954,Humboldt,Sample Collecting Kits,October,649600.0
955,Humboldt,Shoe Covers,October,12000.0
956,Humboldt,Surgical Masks,October,29548800.0
957,Humboldt,Surgical or Examination Gowns,October,2192000.0
958,Humboldt,Swabs,October,1211200.0
959,Humboldt,Test Kits,October,20480.0
960,Humboldt,Ventilators,October,80.0
961,Humboldt,Viral Testing Media,October,873220.0
962,Humboldt,Beds/Cots,September,6240.0
963,Humboldt,Cloth Masks,September,1619100.0
964,Humboldt,Examination Gloves,September,36508200.0
965,Humboldt,Face Shields (Disposable),September,657472.0
966,Humboldt,Goggles,September,45000.0
967,Humboldt,Hand Sanitizers,September,888000.0
968,Humboldt,KN95 Respirators,September,351760.0
969,Humboldt,Medical Equipment,September,134940.0
970,Humboldt,N-95 Respirators,September,7639680.0
971,Humboldt,Other / None of the above,September,3395130.0
972,Humboldt,Sample Collecting Kits,September,848600.0
973,Humboldt,Shoe Covers,September,22500.0
974,Humboldt,Surgical Masks,September,55016400.0
975,Humboldt,Surgical or Examination Gowns,September,3544000.0
976,Humboldt,Swabs,September,1913000.0
977,Humboldt,Test Kits,September,24000.0
978,Humboldt,Ventilators,September,150.0
979,Humboldt,Viral Testing Media,September,1267885.0
980,Imperial,Body Bags,August,14000.0
981,Imperial,Cloth Masks,August,2690160.0
982,Imperial,Coveralls (Hospitals or EMS),August,1906268.0
983,Imperial,Examination Gloves,August,20528320.0
984,Imperial,Face Shields (Disposable),August,2396656.0
985,Imperial,Goggles,August,168000.0
986,Imperial,Hand Sanitizers,August,1643712.0
